Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
20180426_sample_3_S76.fastq.tar,fastq,20180426_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-01p6rai,https://assets.nemoarchive.org/seq-01p6rai,93de8aa8d426aecf347b7460792d9452
20190418_sample_8_S114.fastq.tar,fastq,20190418_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-6q193mo,https://assets.nemoarchive.org/seq-6q193mo,7ada698d5c945985c2a8da62ac9d4dd6
20180725_sample_6_S34.fastq.tar,fastq,20180725_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-s0wdqkh,https://assets.nemoarchive.org/seq-s0wdqkh,491cdaed6f333bbc15a25d12ccdf9625
20190708_sample_4_S50.fastq.tar,fastq,20190708_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-zoyeiiq,https://assets.nemoarchive.org/seq-zoyeiiq,1d35a3b8ef4136ec0284103111a1b9c0
20180404_sample_1_S157.fastq.tar,fastq,20180404_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-rk2stb4,https://assets.nemoarchive.org/seq-rk2stb4,bff10e817a34f30edfbbd7ab7b2b14c4
20190626_sample_1_S16.fastq.tar,fastq,20190626_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-b557v0x,https://assets.nemoarchive.org/seq-b557v0x,2313e9697ed516eba28168d13e8985f4
20180829_sample_8_S76.fastq.tar,fastq,20180829_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-fepbj3u,https://assets.nemoarchive.org/seq-fepbj3u,dffcd53b8e104295cec44b2001c31dfa
20190904_sample_3_S53.fastq.tar,fastq,20190904_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-6y0xrvi,https://assets.nemoarchive.org/seq-6y0xrvi,424ada46f133d3970791353c0bf72266
20190919_sample_1_S71.fastq.tar,fastq,20190919_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-xogq5sn,https://assets.nemoarchive.org/seq-xogq5sn,b5dfc8af3ad1ff1b5c9f348ce7f28bba
20181129_sample_2_S89.fastq.tar,fastq,20181129_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-4hs94gb,https://assets.nemoarchive.org/seq-4hs94gb,7b8bc23124321e01655290bd29d98112
20190709_sample_8_S65.fastq.tar,fastq,20190709_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-kzbkcje,https://assets.nemoarchive.org/seq-kzbkcje,6446b7f0772741e710a95e5777a7c009
20190612_sample_2_S143.fastq.tar,fastq,20190612_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-7q26gdy,https://assets.nemoarchive.org/seq-7q26gdy,a8e73d823a121954f6e35365f38f5c94
20190222_sample_2_S130.fastq.tar,fastq,20190222_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-vde42b2,https://assets.nemoarchive.org/seq-vde42b2,ad4259a274b3e82131fce049759551c8
20180820_sample_5_S50.fastq.tar,fastq,20180820_sample_5,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-n1aw75w,https://assets.nemoarchive.org/seq-n1aw75w,26ca1e15a1d80079b492018fefa15c4d
20181203_sample_10_S114.fastq.tar,fastq,20181203_sample_10,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-jyfkqx3,https://assets.nemoarchive.org/seq-jyfkqx3,521c3dea1edb7d0cfc0c3c6fee96bb4c
20190613_sample_4_S156.fastq.tar,fastq,20190613_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-pfvh14w,https://assets.nemoarchive.org/seq-pfvh14w,e1714eb937185ddd17508a2a98f0bba3
20181208_sample_3_S119.fastq.tar,fastq,20181208_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-v4qeyw9,https://assets.nemoarchive.org/seq-v4qeyw9,4187d719607d2ec65355aeccd42efb07
20190912_sample_6_S80.fastq.tar,fastq,20190912_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-9tbetfv,https://assets.nemoarchive.org/seq-9tbetfv,95f9d3aa5e4acec302d1aa87d3ccebd1
20190507_sample_6_S36.fastq.tar,fastq,20190507_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-w98ukrg,https://assets.nemoarchive.org/seq-w98ukrg,39a07c290fcbfe89df5f2ebce4da4b58
20180410_sample_9_S181.fastq.tar,fastq,20180410_sample_9,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-x3mq5n1,https://assets.nemoarchive.org/seq-x3mq5n1,6b1c7fc8be68de632b3de784144b77d8
20181002_sample_1_S10.fastq.tar,fastq,20181002_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-brd46d4,https://assets.nemoarchive.org/seq-brd46d4,d422df90b014d4804ccf050cfcc2633f
20180105_sample_5_S39.fastq.tar,fastq,20180105_sample_5,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-kh3hev5,https://assets.nemoarchive.org/seq-kh3hev5,b08e73f45ce7dfdb361a0f00c02b043e
20180904_sample_9_S98.fastq.tar,fastq,20180904_sample_9,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-ajm3x6b,https://assets.nemoarchive.org/seq-ajm3x6b,c63f44a1f309935190c1e849349c6fd5
20180524_sample_9_S46.fastq.tar,fastq,20180524_sample_9,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-dzzy5py,https://assets.nemoarchive.org/seq-dzzy5py,6859b26f27a8f31d2057765f567aac57
20190911_sample_3_S62.fastq.tar,fastq,20190911_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-wcnz54f,https://assets.nemoarchive.org/seq-wcnz54f,9f7e2a1e47382d050b87cebfdf117547
20190415_sample_3_S89.fastq.tar,fastq,20190415_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-wcq9hh7,https://assets.nemoarchive.org/seq-wcq9hh7,9fd6b3797d1cc248fddf30354f6f85da
20190227_sample_3_S19.fastq.tar,fastq,20190227_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-r20htvd,https://assets.nemoarchive.org/seq-r20htvd,c8dd36b4146a91b28437eaf3498c950e
20191106_sample_3_S44.fastq.tar,fastq,20191106_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-8cqof0c,https://assets.nemoarchive.org/seq-8cqof0c,c56143eaf936b00eedaa89f8c9ca2a3e
20180817_sample_6_S59.fastq.tar,fastq,20180817_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-yowefeh,https://assets.nemoarchive.org/seq-yowefeh,62a52f81e3bd07699f9438fe8b502c3f
20180911_sample_6_S95.fastq.tar,fastq,20180911_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-tijtmnz,https://assets.nemoarchive.org/seq-tijtmnz,e4578044ff303751ebedb51af3505c5c
20190910_sample_2_S54.fastq.tar,fastq,20190910_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-qc7reo7,https://assets.nemoarchive.org/seq-qc7reo7,7da59f0f9d4ba87efd1fb950c847aa5e
20180709_sample_4_S5.fastq.tar,fastq,20180709_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-7ojp6hn,https://assets.nemoarchive.org/seq-7ojp6hn,db77d5a81bf1c6d2c8c3a339ea75fdbc
20180717_sample_7_S31.fastq.tar,fastq,20180717_sample_7,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-w876aeu,https://assets.nemoarchive.org/seq-w876aeu,ad6c4ad5e01e7dd87c5eb8ab9b1bf4df
20190513_sample_3_S49.fastq.tar,fastq,20190513_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-owd7h98,https://assets.nemoarchive.org/seq-owd7h98,457f730f35eab682bf163b609bdad731
20190430_sample_8_S2.fastq.tar,fastq,20190430_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-b7jzos1,https://assets.nemoarchive.org/seq-b7jzos1,5c75d50eb1bea40e13a0fd7a7777e6f1
20190204_sample_21_S73.fastq.tar,fastq,20190204_sample_21,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-bjqmwh7,https://assets.nemoarchive.org/seq-bjqmwh7,14afcdc06fd983ac8e8accc4e43c7224
20180220_sample_1_S90.fastq.tar,fastq,20180220_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-7fpnuye,https://assets.nemoarchive.org/seq-7fpnuye,97cc1eb5adefada6302048768701bc4e
20190131_sample_3_S44.fastq.tar,fastq,20190131_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-q1q0p8g,https://assets.nemoarchive.org/seq-q1q0p8g,7c4ae66c4d05d9912a00ab0899830b46
20190603_sample_10_S98.fastq.tar,fastq,20190603_sample_10,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-j3956e1,https://assets.nemoarchive.org/seq-j3956e1,e84f63c450fd08dfc15f30bca8478cb1
20190222_sample_4_S134.fastq.tar,fastq,20190222_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-065ykx3,https://assets.nemoarchive.org/seq-065ykx3,eda1d0308964069b98133c7376e1a17c
20181116_sample_3_S140.fastq.tar,fastq,20181116_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-hhnfjoh,https://assets.nemoarchive.org/seq-hhnfjoh,9e00780e159bfa77a0bb28bcbec35554
20190131_sample_1_S42.fastq.tar,fastq,20190131_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-oobikxd,https://assets.nemoarchive.org/seq-oobikxd,2f564d14b03551d764e50e417d57f010
20190718_sample_3_S99.fastq.tar,fastq,20190718_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-cw7vrzo,https://assets.nemoarchive.org/seq-cw7vrzo,8c5fe061f1b5ca087a8a6173220147ab
20180420_sample_4_S154.fastq.tar,fastq,20180420_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-8e0i84m,https://assets.nemoarchive.org/seq-8e0i84m,cd28f201fda1e23e394f818daf314b01
20190705_sample_4_S59.fastq.tar,fastq,20190705_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-q8d2h03,https://assets.nemoarchive.org/seq-q8d2h03,7181933479fa62c5130e4e80c96670bd
20180329_sample_8_S134.fastq.tar,fastq,20180329_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-yi7nd43,https://assets.nemoarchive.org/seq-yi7nd43,3b2896eb4103b33d443ecc64ff7347f6
20190425_sample_7_S146.fastq.tar,fastq,20190425_sample_7,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-0it1pgh,https://assets.nemoarchive.org/seq-0it1pgh,cfaf46b8499e3dc8f7d3425c2a99e081
20190515_sample_13_S85.fastq.tar,fastq,20190515_sample_13,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-sppbr2e,https://assets.nemoarchive.org/seq-sppbr2e,edf76a3d9209e4a0252590340cf8e8bd
20191010_sample_3_S6.fastq.tar,fastq,20191010_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-7yzwmuo,https://assets.nemoarchive.org/seq-7yzwmuo,1952a1bcaadf940f8b03eb165f368d77
20190719_sample_9_S121.fastq.tar,fastq,20190719_sample_9,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-bax81tx,https://assets.nemoarchive.org/seq-bax81tx,6c1d710eae5e68f3d91aca6e291478bf
20180904_sample_1_S84.fastq.tar,fastq,20180904_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-d8j4o6a,https://assets.nemoarchive.org/seq-d8j4o6a,936ba9a6c7cae2fca7d21b9dff77365f
20180510_sample_9_S29.fastq.tar,fastq,20180510_sample_9,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-iteesjv,https://assets.nemoarchive.org/seq-iteesjv,5d58e1369c321829f697aacb12c716a1
20190827_sample_6_S24.fastq.tar,fastq,20190827_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-3cpr3xu,https://assets.nemoarchive.org/seq-3cpr3xu,9eb7874b8e3786901726dc6e1d88194c
20180501_sample_5_S4.fastq.tar,fastq,20180501_sample_5,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-5m27f5o,https://assets.nemoarchive.org/seq-5m27f5o,6b6e0fd9ee1252084132cf65737c7416
20190605_sample_4_S112.fastq.tar,fastq,20190605_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-qf5v7os,https://assets.nemoarchive.org/seq-qf5v7os,8c2cb446b701f9371dd0ee51cefeb7bd
20190612_sample_7_S149.fastq.tar,fastq,20190612_sample_7,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-4bny6i6,https://assets.nemoarchive.org/seq-4bny6i6,d49ec463678c10e1470d914cdfa81237
20190829_sample_4_S29.fastq.tar,fastq,20190829_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-qa9inmu,https://assets.nemoarchive.org/seq-qa9inmu,6de55e07eff7c535b41e207382645edf
20190430_sample_6_S19.fastq.tar,fastq,20190430_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-vh6gozq,https://assets.nemoarchive.org/seq-vh6gozq,7e8e499f24d57ee9a60ec01a1fb53ce9
20180927_sample_2_S15.fastq.tar,fastq,20180927_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-1b6bkhv,https://assets.nemoarchive.org/seq-1b6bkhv,1882da345ab15ae853c43132bdd0403f
20181129_sample_6_S97.fastq.tar,fastq,20181129_sample_6,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-6z6zcuh,https://assets.nemoarchive.org/seq-6z6zcuh,26f5a98361c0e9abfcdb8ee4efeef0cc
20180425_sample_3_S27.fastq.tar,fastq,20180425_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-a29decs,https://assets.nemoarchive.org/seq-a29decs,7c431a31390788b2cfd50f1d43f535f8
20190423_sample_7_S139.fastq.tar,fastq,20190423_sample_7,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-emp9yt4,https://assets.nemoarchive.org/seq-emp9yt4,5a152dbe730035f4bb4993034d8aa48d
20191104_sample_3_S29.fastq.tar,fastq,20191104_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-n8vk3kg,https://assets.nemoarchive.org/seq-n8vk3kg,a904f10fd24309e4fd2eefdd65ba469e
20180927_sample_4_S19.fastq.tar,fastq,20180927_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-5mwa5ox,https://assets.nemoarchive.org/seq-5mwa5ox,de2407d9939932b9db5f7208260cf058
20190219_sample_1_S108.fastq.tar,fastq,20190219_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-dzhozks,https://assets.nemoarchive.org/seq-dzhozks,095230baa49639238ae6a8644002f44f
20190409_sample_8_S71.fastq.tar,fastq,20190409_sample_8,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-7d86acr,https://assets.nemoarchive.org/seq-7d86acr,77dbf9ef0fcf23290a9209d2afba6234
20190617_sample_2_S161.fastq.tar,fastq,20190617_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-0hamjzz,https://assets.nemoarchive.org/seq-0hamjzz,1aed0f63b4f339c2964c7aa084beb9f6
20190514_sample_4_S57.fastq.tar,fastq,20190514_sample_4,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-y3rinca,https://assets.nemoarchive.org/seq-y3rinca,e150b443724b26af36f5a275a8db7c73
20190422_sample_1_S120.fastq.tar,fastq,20190422_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-gvxt30d,https://assets.nemoarchive.org/seq-gvxt30d,d9581472cea891b7d64a0227518dee12
20190718_sample_7_S107.fastq.tar,fastq,20190718_sample_7,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-sdbpw1i,https://assets.nemoarchive.org/seq-sdbpw1i,c7a5419b843248dc07f271f39b907fac
20190227_sample_1_S15.fastq.tar,fastq,20190227_sample_1,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-bo4w8f1,https://assets.nemoarchive.org/seq-bo4w8f1,bd5979bb9d764064846a9569a97ff45c
20180712_sample_11_S12.fastq.tar,fastq,20180712_sample_11,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-i0gqwv4,https://assets.nemoarchive.org/seq-i0gqwv4,af7145f970dc45676190340977ff1830
20190904_sample_2_S51.fastq.tar,fastq,20190904_sample_2,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-ioia9db,https://assets.nemoarchive.org/seq-ioia9db,198d25975288bc5e5e86f715592113b4
20190610_sample_3_S123.fastq.tar,fastq,20190610_sample_3,zeng_tolias_pseq_proj,zeng_tolias_pseq_t,nemo:seq-z4zg7n5,https://assets.nemoarchive.org/seq-z4zg7n5,c57fd61371148e70e736abfc36327e87
