Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
CEMBA181016_5H.demultiplexed.fastq.tar,fastq,CEMBA181016_5H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-52u0nr8,https://assets.nemoarchive.org/seq-52u0nr8,
CEMBA181015_5H.sorted.bed.gz,bed,CEMBA181015_5H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-cqh78no,https://assets.nemoarchive.org/der-cqh78no,
CEMBA181015_5H.demultiplexed.fastq.tar,fastq,CEMBA181015_5H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-1gzhs1i,https://assets.nemoarchive.org/seq-1gzhs1i,
CEMBA190212_9J.sorted.bed.gz,bed,CEMBA190212_9J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-v78ab91,https://assets.nemoarchive.org/der-v78ab91,
CEMBA190212_9J.demultiplexed.fastq.tar,fastq,CEMBA190212_9J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-fo91s6r,https://assets.nemoarchive.org/seq-fo91s6r,
CEMBA180813_5E.sorted.bed.gz,bed,CEMBA180813_5E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-tue0fhg,https://assets.nemoarchive.org/der-tue0fhg,
CEMBA180813_5E.demultiplexed.fastq.tar,fastq,CEMBA180813_5E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-6iajn4k,https://assets.nemoarchive.org/seq-6iajn4k,
CEMBA180820_5E.sorted.bed.gz,bed,CEMBA180820_5E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-v2e3k2w,https://assets.nemoarchive.org/der-v2e3k2w,
CEMBA180820_5E.demultiplexed.fastq.tar,fastq,CEMBA180820_5E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-qy3jr44,https://assets.nemoarchive.org/seq-qy3jr44,
CEMBA180320_3E.sorted.bed.gz,bed,CEMBA180320_3E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-13swrxp,https://assets.nemoarchive.org/der-13swrxp,
CEMBA180320_3E.demultiplexed.fastq.tar,fastq,CEMBA180320_3E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-0u2wjtk,https://assets.nemoarchive.org/seq-0u2wjtk,
CEMBA180329_4F.sorted.bed.gz,bed,CEMBA180329_4F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:der-9wz45fx,https://assets.nemoarchive.org/der-9wz45fx,
CEMBA180329_4F.demultiplexed.fastq.tar,fastq,CEMBA180329_4F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-fe9oyuf,https://assets.nemoarchive.org/seq-fe9oyuf,
CEMBA190314_11B.demultiplexed.fastq.tar,fastq,CEMBA190314_11B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ccuhvfw,https://assets.nemoarchive.org/seq-ccuhvfw,
CEMBA200319_8K.demultiplexed.fastq.tar,fastq,CEMBA200319_8K,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-8yq5tpn,https://assets.nemoarchive.org/seq-8yq5tpn,01c9c5e92773317c282f19dc948dec56
CEMBA190423_10A.demultiplexed.fastq.tar,fastq,CEMBA190423_10A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-y03em9c,https://assets.nemoarchive.org/seq-y03em9c,2c6c375e31dcc29c2e4f1b0b78f5eeb3
CEMBA190326_9B.demultiplexed.fastq.tar,fastq,CEMBA190326_9B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-05h96k2,https://assets.nemoarchive.org/seq-05h96k2,
CEMBA190418_10C.demultiplexed.fastq.tar,fastq,CEMBA190418_10C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-hkwmb20,https://assets.nemoarchive.org/seq-hkwmb20,
CEMBA200305_7J.demultiplexed.fastq.tar,fastq,CEMBA200305_7J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-7scb2qu,https://assets.nemoarchive.org/seq-7scb2qu,faa37cbfbc9fd88102f2a741a520a18c
CEMBA190723_6E.demultiplexed.fastq.tar,fastq,CEMBA190723_6E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ctwawsn,https://assets.nemoarchive.org/seq-ctwawsn,6e97b201e6862ba87a8c612a33422081
CEMBA190711_8J.demultiplexed.fastq.tar,fastq,CEMBA190711_8J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-x5zjhmd,https://assets.nemoarchive.org/seq-x5zjhmd,a900d30138f49d3d0a40b99c6216310c
CEMBA190523_10A.demultiplexed.fastq.tar,fastq,CEMBA190523_10A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-gpx38i8,https://assets.nemoarchive.org/seq-gpx38i8,3b5a4b787a370aa1169263b4d81b5864
CEMBA190625_10F.demultiplexed.fastq.tar,fastq,CEMBA190625_10F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-9ntq2cc,https://assets.nemoarchive.org/seq-9ntq2cc,37b32c40e345b03ca2cd105550cb4d15
